,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score,holdout_test_score
53,5.72613525390625,0.9786210060119629,0.001622915267944336,6.67572021484375e-05,"(17,)",0.001,10000,"{'classifier__hidden_layer_sizes': (17,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 10000}",0.5012704174228675,0.4830970556161396,0.4921903378132946,0.009086678505509009,87,0.5310796074154853,0.5052631578947369,0.5181713826551111,0.012908224760374232,0.5098039215686274
54,0.4690507650375366,0.008537888526916504,0.0016107559204101562,4.267692565917969e-05,"(18,)",0.1,100,"{'classifier__hidden_layer_sizes': (18,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 100}",0.4961887477313975,0.5281715739731007,0.5121685434071922,0.015991408900929108,22,0.5616139585605234,0.5684210526315789,0.5650175055960511,0.003403547035527754,0.5
55,0.40856826305389404,0.06570899486541748,0.0016963481903076172,9.441375732421875e-05,"(18,)",0.1,1000,"{'classifier__hidden_layer_sizes': (18,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 1000}",0.5041742286751362,0.504543802253726,0.5043588812204868,0.00018478674053210915,53,0.5710650672482733,0.5575317604355717,0.5642984138419225,0.006766653406350798,0.5130718954248366
56,0.6643637418746948,0.03395283222198486,0.0016431808471679688,2.86102294921875e-06,"(18,)",0.1,10000,"{'classifier__hidden_layer_sizes': (18,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 10000}",0.5067150635208711,0.5027262813522355,0.504722121322194,0.001994390558024378,52,0.5852417302798982,0.5564428312159709,0.5708422807479345,0.014399449531963648,0.5277777777777778
57,0.4520125389099121,0.0024633407592773438,0.0016231536865234375,5.0067901611328125e-05,"(18,)",0.01,100,"{'classifier__hidden_layer_sizes': (18,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 100}",0.479491833030853,0.4994547437295529,0.48946603705049035,0.009981452715375847,91,0.5063613231552163,0.5208711433756806,0.5136162332654485,0.00725491011023216,0.5147058823529411
58,2.6547648906707764,0.5488376617431641,0.0016487836837768555,2.1576881408691406e-05,"(18,)",0.01,1000,"{'classifier__hidden_layer_sizes': (18,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5038112522686026,0.5103598691384951,0.5070831819832909,0.003274307570899547,40,0.5623409669211196,0.565880217785844,0.5641105923534817,0.0017696254323621985,0.5245098039215687
59,2.5335975885391235,0.05359756946563721,0.0016200542449951172,1.049041748046875e-05,"(18,)",0.01,10000,"{'classifier__hidden_layer_sizes': (18,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 10000}",0.5078039927404718,0.5081788440567067,0.5079912822375591,0.00018742560865825974,38,0.5805161759360232,0.5629764065335753,0.5717462912347993,0.008769884701223973,0.5147058823529411
60,0.46431899070739746,0.003683328628540039,0.0016044378280639648,1.990795135498047e-05,"(18,)",0.001,100,"{'classifier__hidden_layer_sizes': (18,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 100}",0.44355716878402907,0.43038894947291895,0.4369778423537959,0.0065841079180955775,103,0.45038167938931295,0.4395644283121597,0.4449730538507363,0.005408625538576628,0.46078431372549017
61,4.343879222869873,0.1963822841644287,0.001630544662475586,2.0503997802734375e-05,"(18,)",0.001,1000,"{'classifier__hidden_layer_sizes': (18,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 1000}",0.48784029038112525,0.5078153398764086,0.4978205593897566,0.009987522112065945,73,0.519810977826245,0.5241379310344828,0.5219744544303639,0.002163476604118919,0.5098039215686274
62,5.791487812995911,0.9842511415481567,0.0016533136367797852,7.355213165283203e-05,"(18,)",0.001,10000,"{'classifier__hidden_layer_sizes': (18,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 10000}",0.4983666061705989,0.49472918938567795,0.49654921903378135,0.0018187079125273856,77,0.5456197746274082,0.5245009074410163,0.5350603410342123,0.010559433593195944,0.5016339869281046
63,0.46177947521209717,0.0021969079971313477,0.001669764518737793,3.349781036376953e-05,"(19,)",0.1,100,"{'classifier__hidden_layer_sizes': (19,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 100}",0.5056261343012705,0.5118138858596873,0.5087177624409734,0.0030938749627755337,33,0.5848782260996002,0.5716878402903811,0.5782830331949906,0.006595192904609526,0.5375816993464052
64,0.5593159198760986,0.02019977569580078,0.001637101173400879,4.780292510986328e-05,"(19,)",0.1,1000,"{'classifier__hidden_layer_sizes': (19,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 1000}",0.5150635208711434,0.5318066157760815,0.5234289865601163,0.008371545243328359,1,0.5859687386404944,0.5702359346642468,0.5781023366523705,0.007866401988123772,0.5294117647058824
65,0.5751234292984009,0.065621018409729,0.0016764402389526367,2.086162567138672e-05,"(19,)",0.1,10000,"{'classifier__hidden_layer_sizes': (19,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 10000}",0.5117967332123412,0.5103598691384951,0.5110788231020704,0.0007184318473383515,26,0.584151217739004,0.5531760435571688,0.5686636306480863,0.015487587090917632,0.5261437908496732
66,0.5701465606689453,0.10538554191589355,0.0016344785690307617,4.2557716369628906e-05,"(19,)",0.01,100,"{'classifier__hidden_layer_sizes': (19,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 100}",0.49292196007259526,0.5041802980734278,0.4985470395931711,0.005629167514952999,71,0.519810977826245,0.5295825771324864,0.5246967774793656,0.004885799653120693,0.5196078431372549
67,3.0471795797348022,0.17517054080963135,0.0016949176788330078,1.5735626220703125e-05,"(19,)",0.01,1000,"{'classifier__hidden_layer_sizes': (19,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.520508166969147,0.5103598691384951,0.5154377043225572,0.005074147576325175,16,0.5885132679025808,0.5691470054446461,0.5788301366736135,0.009683131228967357,0.5392156862745098
